hokababcegfggfaqdqhek b
hojababcegfggfhhdqhek b
hlkaeabdfegggfhobhkok bc
hnkababdefgggfhgquula b
hnkaeabdfegggfhgfqngn b
hdkafabdefgggfhooooox bc
hgjadabcegfggfhhvxqah b
hlkababdefgggfhohttap bc
hnkaeabdfegggfhgbqbgf b
hokacabcegfggfhqsxahq bc
hojababcegfggfhhfqhqh bc
hokababcegfggfhqiqalf bc
hokababcegfggfaqbqhqh b
hlkaeabdfegggfhofhfob bc
hokababcegfggfaqfqhqh bc
hojababcegfggfhhbqhqh b
hgfadbcbefgggaabbxqah bc
hokababcegfggfhqgqaqa b
hokababcegfggfhqkqaqa b
hgfadbcbegfggaabbkkxe bc
hgfafbcbefgggaabbcvnj bc
hgjadbacefggghkhfaapi b
hfdafbcdefgggaaaaqqie bp
hfdafbcdefgggaaaaqqlu bp
hdpaaegfdgfegkriebxkq b
hgjadbacegfgghkhfnnid bc
hgjadbacegfgghkhfrrdx bc
hbpaccefdefggkkxnakkk bc
hbhafbcdefggglfndqqgb bf
hbhafbcdefggglfndqqrw bf
hofacbcbefgggaabnggxm be
hofacbcbefgggaabnjjem bcc
hgjadabcefgggfhhgccxl bc
hgjafabcefgggfhhgvvam bc
hdlaeceeffgfgmometquk b
hgjadabcegfggfhhghhpe b
hokacabcegfggfaqoqqld be
hgjadbacefggghkhfxhaq b
hokacabcefgggfaqobblp bc
hokaeabcefgggfaqorwmi bc
hgkadabcegfggfaqghhpe b
hcpabcdffegfggggxbabf b
hgkafabcefgggfaqgjsim bc
hgkafabcefgggfaqgvvam bc
hgjadabcefgggbqqbaape bc
hgjadabcegfggfhhgqxha b
hokacabcefgggfhqnggem bcc
hokacabcefgggfhqnjjxm be
hokacabcegfggfhqnqqei b
hgjafabcefgggfhhgjsam bcc
hgjafabcefgggfhhgvvim bi
hnkababdfgfggnabxdgmg bp
hnkababdfgfggnabxegig bp
hokacabcegfggfaqohxqa bc
hokacabcefgggfaqocclp bc
hokaeabcefgggfaqovvmi bc
hgjafabcefgggbqqbjjsk bc
hgjafabcefgggbqqbvcsb bc
hgkadabcefgggfhqbaalm b
hgkafabcefgggfaqgjsam bcc
hgkafabcefgggfaqgvvim be
hknabbbdefggghgkktfhu b
hgkadabcegfggfaqgqxha b
hgjafabcefgggbqqbjjbk bc
hgjafabcefgggbqqbvckb bc
hgkafabcefgggfhqbcvbj be
hgkafabcefgggfhqbssbj bcc
hokacabcegfggfhqnaxqh b
hokacabcefgggfhqnggxm bc
hokacabcefgggfhqnjjem bc
hgjadabcefgggbqqbqxha be
hffafbcdefgggaaaqhhaq bci
hgkafabcefgggfhqbcvnj bc
hgkafabcefgggfhqbssbn bc
hgkadabcefgggfhqbxqah b
hkoaeacdfegggnkaknacv bm
hkoaeacdfegggnkaknank bm
hnfaebcdefgggaaahqkxn c
hnfaebcdfegggaaaaxcca bk
hdlaeaffefgggffhaegpc c
hdoabaedfgfggfhaqhbww b
hnjacbadegfggafbqgget bd
hnjacbadegfggafbqggld bd
hdlaeaefeegggfnhamgol c
hhjabbadffggghkffpqev b
hlkacabdffgggfhoxfmlf bp
hlkacabdffgggfhoxfpef bp
hjlabcedgggffnnnhxhab b
hnfabbcdffggghhhilhtt bd
hhfabbceegfggnkikkslw b
hbpabcdfgegfgkvxjmfle bcc
hbpacfdfegfggkdxcwmdg c
hbpacfdfegfggkfxcwmfg bi
hdpaacfegfgfgvoixiksp cc
hjpaaccgefgfgqnckqtqw bc
hdpaaeffdgfggqbgkxtge c
hdpaadeeggffgkhnxxbtk bk
hnlaaacffegfgfnwehjnf be
hbnajbedeefggaafnkaaf b
hhjabbadefggghkfhooie bj
hhjabbadefggghkfhoolu bj
hjlaeacdefgggfnxnkaoj bm
hjlaeacdefgggfnxnkasf bm
hblafacdefgggknhhhqpt bc
hcnadbbdefggghgkkftlp b
hepabedegdfggtotaoxjo bc
hbpaecdffefggfhxdfoab bc
hjpaaefegedggjqoqjnah b
hpdaacbfgfgfgqqwtptpr bd
hllaabeegfffgqxoxsqfn b
hndabbcdfgfggqqqdmonm b
hblafacdefgggfnxjgodv c
hjlaeacdfegggfnxdljoa bk
hflacaceeffggknammebn b
hblajbddeefgglgekoxab b
hdhaicdfdffggqunixmab b
hbpabdcedgfggooqguclh bf
hjpaacfddggfgknnbcgrw bf
hbhajbcedefgglfndkqqn b
hdpaaegfdgfegkriebxbq b
hnkababdegfggfhgqbbei bg
hnkababdegfggfhgqbblu bg
hdlaicdefffggeqhmgehk b
hknaebbdefggghgkhhqkc bc
hdhaedeeffgggarxqaand b
hlkababdegfggfhohffei bj
hlkababdegfggfhohfflu bj
hbhafcddefgggqnkxqbgx b
hnkababdffgggfhggdlhc b
hdlaeceeffgfgmometqub b
hblafacdefgggknbagomv c
hflabaceegfggknalrtxw bi
hdlaeceeffgfgmomethuk b
hnlaaacdfggfgkngbfinq b
hcoadacdefgggfkaosuhe b
hkoabacdffgggfkaddkwu b
hlkababdffgggfhooepqc bi
hcpabcdffgeggavnxqkxn bc
hflacaceegfggknamaerg be
hmpaaecfgegfgflogmkxx bc
hnfaebcdfefggaaahqkak be
hclajbcdeefggpntfoxqn b
hcoadacdefgggnkaosuhe bc
hkoabacdffgggnkaddkwu bc
hflacaceegfggknanakbw be
hflacaceegfggknanakrg be
hcoafacdefgggfkhhqhmd b
hffafbcdefgggaaaccacv bc
hnfaebcdfegggaaaaaacv bc
hbhajbcedefgglfndkqqb bc
hfnaibeedefggaannkaqo bc
hfjagbadeegfgafbfqneu bc
hbhajcedeffggqkkxvqhn bc
hhjaebaffegggafdqpbth b
hdlaicdfdffggqmmtqnhg b
hdpaadedggffgglqgxgnu bcc
hcoafacdefgggfkabobcp c
hkoaeacdefgggfkaeirqr bk
hkoaeacdeffggfkattibf b
hboafacedfgggfnhaqqah b
hhjaebadfegggafkqahof bc
hndabbcdfgfggqqqieomg bc
hlkababeefgggfhippucp be
hkoaeacdefgggfkattawb bcc
hklaccdeeggfgkkhnkcgq b
hdjadabdefgggbakkftlp b
hooaaacefffggfkqfmkbg b
hlkaeabdfegggfanqqhnc bc
hhjacbaffefggafcqaemm bg
hjlabacdggffgfnxbiaec bj
hldacbceegggfqqcdetgt b
hjlabcdeggffgknqbtwqh bd
hcoadacdefgggnkanwuhm be
hkoabacdfggfgnkahkblp be
hdpaaedffgfggqnfoxetb c
hkoaeacdfegggfkannagr bce
hkoaeacdfegggfkannawb bce
hfnacbefdgfggaafhblvv b
hfkadabdegfggfhggouid b
hhkababdffgggfhfvmxdo b
hdlaccfeffgggetxmeqdl bd
hdlacadfegeggfxhhhoof bcc
hepabedegdfggefeafxjo bc
hhkababefegggnapdahun b
hepacdddfggfgngnobewp b
hfnacbedfgfggbgghbrqb bc
hkoabacdfggfgfkahkblp bf
hkoabacdgffggfkanqdrp bf
hhkababdffgggfhbvmxdo bc
hbnajbedeefggaafnkaqf b
hpkaaabgfeggffhxxhaqo be
hflaccceeffggdkxsaekk bc
hflaebddeffgglgobopwf bc
hhkaeabfefgggfhimqgua be
hnfabbcdffggghhhilmtt bg
hnfaibcdfefggaaahqban b
hflacaceeffggknammewn b
hbnajbedeefggaafnkaak bc
hdkadabdegfggfhoogtem bc
hdhabbffedggglpbxdrfj bc
hkoaeacdefgggnkaeiabw bc
hhhaacefgfeggmxhhpvaj bc
hnlaaacffegfgfnwehjng b
hhkababefefggfhrqhlll be
hdpaacfgeefggnxfqkwvk bg
hflacccefefggdkxlkacg be
hdpaaefdgdffghxnlnodo b
hdpaafgeggefffrowqoqf b
hcpaceedffgggqnckxkxa bc
hhjaebadfegggafgqahof bc
hcpabdedeffggcncaxnnf b
hnkaeabdfegggfhghhagr bc
hhkababffefggfhjqhlpp bg
hkoaeacdeffggfkattqbf b
hknabbbdegfgghgkkwuhe b
hdpaacfdfegggnxwkkrfd b
hkoaeacdefgggfkaeiabw bcc
hglabcceeffggmfenaacf b
hdhaicdfdffggqunixmhg b
hlkacabdfgfggfhpxgobp b
hcpabecdgfgfgaoapduen bc
hapajcdedfegguuntjnaf bc
hblajcededfggswnsnlaf bc
hfpaafegfggefftwnfwds bd
hflacaceeffggknammebb bc
hdlabcefegegghfhoxxfc b
hlkaeabdfegggfhoqqaoj bcc
hboafacedfgggfohaqqah bc
hcnadbbdegfgghgkkanlx b
hlkaeabdfegggfanaxakn bc
hflaibddeefggqunprwho bg
hcoafacdefgggfkxaaahq b
hfpaaceffegggifriioox be
hfpaafgdfegfgkrnriouo c
hnkaeabdfegggfhvxqqbg b
hdgadacdefgggnfhjsxfb bc
hflaeaceeffggknamqebb bcc
hfhabbcdefggguknowpgs b
hgoacadfefgfgdgdmrbak bd
hflaibddeefggqunprwab b
hpjaabafgeffgafqqaqaf bc
hbpabddfefgfgaexawrwg b
hlkababdegfggfhphomcv b
hfhabbcfefgfglfcbwsmb b
hhkaeabdfegggfhfqhank b
hdnabbfdeggfghxkhaxbq bc
hflacaceeffggknamqebn bc
hfhaicdefeeggofxjcvqf b
hnlaaacdfggfgknobfinq bc
hglacccfeefggmfrcuxtg b
hkoaeacdeffggfkattirf b
hnkaeabdfegggfhgqxqgb bc
hdlabbedfegggowcnughg b
hnfaebcdfegggaaavvrba bf
hghaidceeefgggbcvxbhf b
hpkaaabgfeeggfhxqxgah b
hdlabaefegfggfnhmjmfi bc
hpkaaabgfeggffhxxhaqg b
hkpaaedfggffgstesbeju bc
hgpaadgfeefggpqnodnxf bf
hcoafacdeffggnkannkak bcc
hfpaadgefegfgmqasamer b
hhkaeabdfegggfhbqhank b
hhjaebaffegggaffqjbgj b
hflabccefefggdkxakank b
hlkaeabdeffggfanggmgo bc
hlkaeabdeffggfanjjmjk bc
hpjaabafgeffgafqaaqaf bc
hkoabacdfgfggnkaupxcc bc
hnjabbadffgggafbrbnkh bg
hflacaceeffggknammewf b
hnfaebcdfegggaaaccjxj bd
hkoaiacdeffggfkattqbg be
hlkaeabdfegggfhohxhof bcc
hdlacadfegffgfhhahahk bd
hfkafabdeffggfhgjsmjk bc
hfkafabdeffggfhgvvmvg bc
hapadcdeegffgdoddqbgn bc
hbhadcdeegffgwoccqugn bc
hbpabeddeffggwgiajggg b
hbpabeffdfgggaoxajsqs bcc
hffafbcdefgggaaaqhqdu bt
hbhafbcdefggglfndqacn bd
hbhafbcdefggglfndqakv bd
hnkababdegfggfhlqgicv be
hlkaeabdeffggfanggmwf bg
hlkaeabdeffggfanjjmok bc
hcoafacdeffggfkannkak bc
hbpabfdfgfeggeuxgeect bc
hglacbddegfggkrhlmihi b
hflaccceeffggdkxsaenf b
hdpaaefdgdffghxnlnodg b
hkoabacdfggfgnkaivghu bd
hkoabacdgffggnkafpxcu bd
hkoaeacdeffggfkattibg b
hhfaibceeffgghhggbxxb bc
hglaccceegfggmfeiswnd bc
hnjabbadfggfgafbcknmw bc
hlkababdegfggfhojqocv b
hhjacbadfggfghkfjgbfq bc
hdlacadfegffgfahaaahf bg
hcoadacdefgggnkajvtgk b
hgpaaeegffdggevogxnid bc
hcoadacdefgggfkacpttg b
hhdacbcdfgfggqqrwqtrc bc
hooaaacefffggfkqfmkbo b
hlkababdfgfggfannppqg b
hipabecdfegggriifdnan bc
hnfaebcdfegggaaavvcav bc
hdlaicdfdffggqmmtqnho bc
hdlabadfeggfgkxhlmfli bc
hdlabadfgegfgkxhdufmt bc
hdpaacfdfegggnxtkkxkd bc
hfpaaedggeffgwnckweot bf
hbpacfcdeegggksisswib bc
hblafccdefgggdknxhajo bn
hbpabcdfegfggcaxccaca bc
hbpabcdfegfggjhxjhjhj bc
heoajacdeefggfkjsraaf bcc
heoakacdeefggfkwwkaqo be
hcoadacdefgggfkabcuxd bg
hkoabacdfggfgfkaejvau bg
hflacccefefggdkxlkaco b
hdpaacfeegfggsbsbhcik bce
hcpaccdefggfgggflswes bcc
hhdabbceeffggqqjlncxk bi
hhhaacgegfefgemeumsqw be
hcpacecdfegggrnclkksl b
hdlaicdfdffggqmmtqnab b
hfhacdcfdfgfgscxcwcom b
hhdabbcefefggqqjffqxk b
hdkafabdeffggfhorwirn be
hdkafabdeffggfhovvivf be
hflaeacffefggfnnwuikk b
hbpacdedfggfgajrcbesj cc
hbpabecfgegfgxqxxqqha bce
hbpacfefdgeggeixfjfwd bk
hdpaaefdgfeggixfsiftn bg
hepacdefegfggcurmsktu c
hfpaacfeeggfgexdjinhp be
hgpaadeffgeggcuavvavt c
hgpaadgffeggfcwavxcvs c
hpdaabceefgggbbbxgbxg be
hpdaabceefgggbbhwaawh c
hpfaabcegffggaaboeots bd
hfkafabdeffggfhgjsmon bc
hfkafabdeffggfhgvvmnb bc
hpkaaabgfeffgfhqqhqhk b
hdkadabdefgggfannaklx b
hflaeacffefggfnnwuikb bc
hpkaaabgfeffgfhhqhqhn b
hcoadacdefgggfkajvtgk bc
hkoaeacdeffggfkattirk bc
hcpacdfefgeggctraskux bi
hnkababdfgfggfhggiihf b
hpkaaabgfeeggfhxqxoah bc
hdkafabdeffggfhorwigk be
hdkafabdeffggfhovvikf bm
hhkababefegggnaojajkn b
hhjacbadfgfgghkfrgmbj bc
hflabcceegfggdkxdcjcx b
hflaeaceeffggknamqebk bc
hbpabcdeegfggjhsjeuig bq
hbpabeddefgggacccimbu c
hbpabeddefgggvacaimbv bcc
hbpabfddefggglacaipmb c
hbpacfefdgeggkixfxfwd bc
hfpaadfdegfggbxgmmsse b
holaaccffggfgmfxfxrri b
hhkaeabfefgggfhkcqgbc be
hhfabbcegefgghhjbxsdo b
hbpaccefdgfgggnkbbpfe bd
hnfabbcdfggfgaaaepule bc
hlkababdefgggfhokdjcv b
hnkababdffgggnabrbnkh bd
hfkadabdefgggfhggqbdx b
hfnacbedfggfghhkkncvk bc
hndabbcdggffgknefxbfj b
hbpabecdfggfgpuolxocc b
hpjaabafgeffgafqqaqag b
hhdabbcfeegggknrnxnxo b
hbpabeddeffggwgiajggo b
hlkacabdfgfggfhojgoba b
hlkababdfgfggfhoommqb bi
hdpaaceegfffgmecxbood b
hdpaacfdgegfgxeqxggjf bc
hcladbddegfggittdcmwi bc
hdpaacdffgegguddmknkr bcc
hpjaabafgeffgafqaaqan b
hbpabfdegfggfiwfboxim b
hfpaaefgdefggpgixplol be
hdpaacgdgfgffmdsxbcwd bc
hfdafbcdefgggaqhhqaet bv
hcoafacdeffggnkannkab bc
hnkababdfggfgnabcknmw b
hdlabadfeggfgfxhlmfli bcc
hdlabadfgegfgfxhdufmt bcc
hpdaabcfdgfggknwevthq bc
hdkadabdefgggfhoohfex bc
hdoaiaedfeeggfhahhaqk b
hkoaiacdeffggfkattqbo b
hdoaiaedfeeggfhaahaqf bc
hdpaadfegeggfhhhxwitg b
hhlaaafegegfgfhawlxll bc
hjlaeacdfegggfnxcvsoa bc
hdnacbdeegfggfqkmaoca b
hlkaeabdeffggfanggmgg bc
hlkaeabdeffggfanjjmjb bc
hhfacbcdeffggaawbawqf b
hlkacabdfggfgfhorgbls b
hflaccceegfggdkxmsslk bf
hnfaebcdfegggaaaccccx bc
hlhaadcfeggfghnhsswtu bd
hlkaeabdeffggfanggmwk bcg
hlkaeabdeffggfanjjmof be
hjpaafdfdefgghgeutkjb bc
hcoafacdeffggfkannkab b
hgpaacefeggfgbqbssrxc c
hbhajbdecffggnixlnlkg bd
hkpaaecdfgfggxxkxcgdb b
hdlacadfegffgfhhahahf bg
hnlaaccffegfgdkxsjwpl bc
hfkafabdeffggfhgjsmjf bcc
hfkafabdeffggfhgvvmvf bi
hohaacdgefgfgwbbxflgc bc
hdpaacefegfggbgpdncgk bcc
hdpaacfefgeggnxpkblwd bcc
hghacccfegfggendxtmop bg
hjhabcdedgfggfofoxhqa bcc
hpdaabceefgggaafqxxfq cc
hpdaabceefgggbbnuxxni bc
hpdaabceefgggbbpswwjm bg
hpdaabcegffggaafqxqxf cc
hpdaabcgffgfgaaqcxvqx bce
hepaedefeffggcurmokwb b
hcpabdfegfeggpkekxwkx b
hbpacededffggbwuhbvgf bc
hdfadbcedgffgaaknaaff b
hcnadbddefgggebbsnpsk b
hgpaaecfgfggfcibsbkxs b
hdlacadfegffgfahaaahk bd
hhfaibceeffgghhggbxaf b
hflabbeeegffgaaknxafk bc
hdpaacegfegfgnekikwon bc
hjhabbddegffgpbmkxhgf b
hdlacadfegggffxxaankn bc
hbpabccffgfggjsxhrhxr b
hflacaceegfggknanhkkc bc
hdhabceffdfggnpnxnmct bd
hblafbcedfgggioxohhwr br
hhdacbcdeffggknodbiff b
hfkafabdeffggfhgjsmob bc
hfkafabdeffggfhgvvmnn bc
hdpaagdfeffggfmimikwn b
hbpabfdfefgggeuxlekwl b
hhdabbcefefggqqjffqhf bc
hfpaafgeefgfgsxvcsxxx b
hbpabeedfefggxjcxxigb be
hcoadacdefgggnkacpggk b
hpkaaabgfeffgfhqqhqhb b
hdlabadfeggfgkxhudfgw bg
hdlabadfgegfgkxhmlfgw bc
hpkaaabgfeggffhhqxqab b
hbpabededgggfviuuqmpf bc
hhlaaafegfeggfhawiutd bg
hhlaaafegfeggfhawplpl bc
hpkaaabgfeffgfhhqhqhf bc
hfhabceeffgggtixsrblo bg
hpkaaabgfeggffhhqxqan b
hdkafabdeffggfhorwirb bc
hdkafabdeffggfhovvivg bc
hcoadacdefgggfkacpggk bc
hdlaibefdfeggqxrqwlqu b
hfpaacegegffgctjjissw bc
hdlaccdefgfggkbxnklpu bc
hfnaebeefeggghhfoofko b
hmlaccdcffgfgdlknhdrb b
hipabdeeffgfgpbfofqrn bc
hbpabfedfggegtnvuxvnt be
hlkaeabdeffggfhobbpwf bg
hlkaeabdeffggfhoccpnk bc
hlhaacdfgggffqkvaowob bf
hdhabcfefegggvcxcaxac bc
hlhaabegfgffgrxjrjmae bc
hcpacedefgggfuduaxffi bc
hkoaeacdfegggfkannhkc bh
hlnaabeefgggfsxkqbmqb bd
hkoaeacdefgggfkakkrxr bc
hpdaabceefgggaafkxxfk ce
hpdaabceegfggaafirrfu be
hpdaabcegffggaafkxnxf bce
hpdaabceggffgaafirtrf be
hpdaabceggffgaafkqnqf bce
hpdaabceggffgaafqrqrf cc
hpdaabcffgggfaalcrver be
hpdaabcffgggfaaxcrvxr bci
hpdaabcgffgfgaafctvod bc
hpdaabcgffgfgaafcxvox bce
hpdaabcgfggffaadcrvir c
hpdaabcgfggffaafcmvoe c
hpdaabcgfggffaafcqvoq cc
hpdaabcgfggffaaqcrvqr cc
hhdabbcefefggqqjffqhg b
hbpabcedgffggcemekvsl be
hdhaecdfeefggcjlcinld be
hflacaceegfggknanakfj bi
hnhaacdfgggffuaoktwsp bg
hbhadbcedgffglfndxqok b
hcoadacdegfggnkajjakg b
hblafcdeefgggipuxbkqu bd
hepacceffgegghvfienuo bc
hbpabcfdgegfgxaxaaxcc bc
hpdaabcdfgeggaaicvtel be
hpdaabcedffggaafdmpfu be
hpdaabcefegggaaeclvel cc
hpdaabcffgggfaaiclvtm bm
hpdaabcgfggffaaeclvpm cc
hbpabddeggffgngsjbbut bc
hbpabeedfgfggbfcwcimb bc
hdlabbefggfgfcxaxcxcc bc
hdpaadfegegfghxhhhxjs bc
hfhacbcdffgggsxxswxsd bc
hllaacdfeegggkhuslwin c
hcpaecfddfgggfgfuxtvu bc
hdpaafffggeegccxxxvcx bc
hohaaccegfggfcdxeqndd bc
hfhaicdfedfggwoxjowwd bc
hndabbcdgfgfgkneffcbm b
hfpaaceggffgfcejbaxxo bc
hfhaecdfedfggcodcgcci be
hapaddbedfgggoflpxgev b
hkhabdcegefggahfxjohf bc
hkoaeacdefgggfkaccrxr bc
hdpaadfegeggfkanjwwtb b
hdpaaefggefegkxpehdak be
hgpaacgfffeggprexmhsp b
hdhacdfeegfggeexlsxhg c
hldaibcdeffggqqjpcnak bi
hjhaedbeffgfgeexidvfe bc
hdnabbdfeggfgafmmhtsi b
hkoaeacdefgggnkaccccx bc
hlhaadcfeggfgkqgexwcm b
hhdabbceeffggqqjlncxf b
hipacecedffggkmpeejvg b
hfhabdcfgffggueecufnk b
hbpabcdegfgfgcxepaboj bcc
hdpaacgefgefgpqomjbtr bcc
hhdacbcdeffggknodbiof b
hcnafbcedfggglkubqhbr bl
hcnafbcedfggglkubqhgw bl
hnhaabcdffgggjdnhoxds b
hcoadacdegfggfkajjakg bc
hbpabdfegggffqwqffhrx b
hdnacbdfeefggafvclacl c
hepacedffggfgvordbgnq be
hmpaaecdfgfggujksvrvh bc
hkoaeacdefgggnkakkjjx be
hfdafbcdefgggaahhqqdl bx
hkoaeacdefgggfkaccccx b
hlnaabdgfefggfqwrreww b
hbpabcdegfffgctqtarfb b
hfhacbcefgfgglfditqdv bg
hfhacbcefggfglfdituav bg
hkoaeacdfegggfkannafj bn
hbhafdceefgggkgakltlb b
hcpabcdegffggdtdvsilt bcc
hbhadbcedgffglfndqqof bi
hcpaccceffgggabaxkurn b
hnnaabcggeffgmgtwrsha c
hnnaabcggfffgmgtwbshq c
hjpaacfdeegggmuexevpk b
hgpaadfgeffggpwifxpkv bcc
hpdaabcefegggknmfbolb b
hdhabcfefgeggctwxatdu bm
hdpaaggfegefftwgaxxti be
hdlacadfegeggfxhxhfof bcc
hipabcdegfeggaakvnkah bcc
hjpaacdefggfgiipevudw bc
hlhaabffeggfgixixmelt c
hpdaabcfeegggknwqcwvq b
hbhadbcedgfgglfkuhxhx bg
hehadbdcegfgglqfbvkqa c
hkoaeacdefgggfkakkjjx bf
hhnaabdgeefgghkjpdgsh bi
hhnaabdgeefgghkspdgsx bcc
hnhaabcfggefgjdgxdouv bc
hjhabcedgffggnihsuwdv b
hgoaeacfeffggfkswflwd bc
hdlaeadfedgggfhhagqbg bc
hbpacdeffgeggmmxluefb be
hcpabeffdggfgluremetj b
hhlaaafegefggfhawkind bc
hhlaaafegefggfhawkpnl bc
